City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Rehoboth,NA,2021-01-30 18:18:24,-23.3167,17.0833,83.14,15,0,4.9
296,Khor,RU,2021-01-30 18:18:24,47.8861,134.9464,-20.18,87,78,7.56
297,Katsuura,JP,2021-01-30 18:18:24,35.1333,140.3,41.0,70,20,5.75
298,Isangel,VU,2021-01-30 18:18:24,-19.55,169.2667,76.21,78,6,10.18
299,Paraiso,CR,2021-01-30 18:18:24,9.8383,-83.8656,80.6,56,40,20.71
300,Amberley,US,2021-01-30 18:18:25,39.2048,-84.428,35.01,51,90,5.75
301,Egvekinot,RU,2021-01-30 18:18:25,66.3167,-179.1667,-26.05,83,0,9.04
302,Lebu,CL,2021-01-30 18:18:25,-37.6167,-73.65,62.11,71,5,9.95
303,George,ZA,2021-01-30 18:18:18,-33.963,22.4617,66.2,82,20,2.3
304,Igrim,RU,2021-01-30 18:18:25,63.1906,64.4162,-12.78,89,100,6.38
305,Caxias Do Sul,BR,2021-01-30 18:16:24,-29.1681,-51.1794,86.0,73,86,4.09
306,Klaksvik,FO,2021-01-30 18:18:25,62.2266,-6.589,35.6,87,75,10.36
307,Chuy,UY,2021-01-30 18:18:26,-33.6971,-53.4616,83.57,49,16,13.02
308,Icod De Los Vinos,ES,2021-01-30 18:18:26,28.3724,-16.7119,70.0,82,2,1.99
309,Guerrero Negro,MX,2021-01-30 18:18:26,27.9769,-114.0611,62.78,49,0,12.84
310,Thompson,CA,2021-01-30 18:18:26,55.7435,-97.8558,12.2,85,90,2.3
311,Lata,PT,2021-01-30 18:18:26,40.1629,-8.3327,55.99,86,80,3.0
312,Hasaki,JP,2021-01-30 18:18:27,35.7333,140.8333,28.4,80,20,1.14
313,Wilkie,CA,2021-01-30 18:18:27,52.4168,-108.7014,8.6,78,90,5.75
314,Lavrentiya,RU,2021-01-30 18:18:27,65.5833,-171.0,-19.64,83,0,5.48
315,Jalu,LY,2021-01-30 18:18:27,29.0331,21.5482,65.17,35,0,10.0
316,Yinchuan,CN,2021-01-30 18:18:27,38.4681,106.2731,28.4,71,25,7.16
317,Mazamari,PE,2021-01-30 18:18:28,-11.3258,-74.5308,70.88,83,100,0.51
318,Methoni,GR,2021-01-30 18:18:28,36.8197,21.7049,55.99,76,20,12.17
319,Prince George,CA,2021-01-30 18:18:28,53.9166,-122.753,8.6,92,1,8.05
320,Jambi,ID,2021-01-30 18:18:28,-1.6,103.6167,73.71,97,97,2.66
321,Abu Dhabi,AE,2021-01-30 18:16:52,24.4667,54.3667,71.6,64,0,2.3
322,Minab,IR,2021-01-30 18:18:29,27.1467,57.0801,66.2,77,40,6.91
323,Mishan,CN,2021-01-30 18:18:29,45.55,131.8833,-17.03,85,1,5.55
324,Pimentel,PE,2021-01-30 18:18:29,-6.8367,-79.9342,82.4,51,0,14.97
325,Bom Jesus Da Lapa,BR,2021-01-30 18:18:29,-13.255,-43.4181,93.38,28,61,5.23
326,Zhigansk,RU,2021-01-30 18:18:29,66.7697,123.3711,-48.5,75,93,3.09
327,Leningradskiy,RU,2021-01-30 18:18:29,69.3833,178.4167,-27.49,84,78,1.88
328,Notre-Dame-Du-Lac,CA,2021-01-30 18:18:30,47.6136,-68.7964,8.01,61,86,10.36
329,Eskilstuna,SE,2021-01-30 18:18:30,59.3666,16.5077,12.99,79,72,3.44
330,Arys,KZ,2021-01-30 18:18:30,42.4252,68.795,39.2,81,75,4.47
331,San Carlos,VE,2021-01-30 18:18:30,9.6612,-68.5827,95.29,30,25,4.21
332,Olga,RU,2021-01-30 18:18:30,43.7444,135.2892,-2.76,81,0,10.74
333,Wad Madani,SD,2021-01-30 18:18:31,14.4012,33.5199,77.02,23,0,13.29
334,San Patricio,US,2021-01-30 18:18:31,28.017,-97.5169,80.6,69,90,24.16
335,Khandyga,RU,2021-01-30 18:18:31,62.6667,135.6,-51.63,76,57,0.89
336,Tautira,PF,2021-01-30 18:18:31,-17.7333,-149.15,82.4,65,75,4.61
337,Mutis,CO,2021-01-30 18:18:31,6.2262,-77.4044,83.93,66,83,6.42
338,Labuhan,ID,2021-01-30 18:18:31,-6.8844,112.2051,77.54,86,100,7.34
339,Mae Ramat,TH,2021-01-30 18:18:31,16.984,98.5166,68.47,75,14,1.59
340,Peniche,PT,2021-01-30 18:18:32,39.3558,-9.3811,57.0,72,73,11.99
341,Soure,BR,2021-01-30 18:18:32,-0.7167,-48.5233,81.97,80,100,12.44
342,Praia Da Vitoria,PT,2021-01-30 18:18:32,38.7333,-27.0667,66.2,82,75,25.55
343,Matsumoto,JP,2021-01-30 18:18:32,36.2333,137.9667,28.99,74,11,1.99
344,Tigil,RU,2021-01-30 18:18:32,57.8,158.6667,8.35,93,100,23.26
345,Forssa,FI,2021-01-30 18:15:01,60.8146,23.6215,16.0,89,100,1.01
346,Araouane,ML,2021-01-30 18:18:32,18.9048,-3.5265,76.21,16,34,7.78
347,Carauari,BR,2021-01-30 18:18:33,-4.8828,-66.8958,90.79,57,25,3.06
348,Saint-Georges,GD,2021-01-30 18:18:33,12.0564,-61.7485,86.0,62,20,17.27
349,Baruun-Urt,MN,2021-01-30 18:18:33,46.6806,113.2792,-0.89,93,78,3.76
350,Antofagasta,CL,2021-01-30 18:14:56,-23.65,-70.4,75.0,60,20,13.8
351,Dalvik,IS,2021-01-30 18:18:33,65.9702,-18.5286,19.4,58,90,5.75
352,Fare,PF,2021-01-30 18:18:34,-16.7,-151.0167,80.92,68,57,4.85
353,Maine-Soroa,NE,2021-01-30 18:18:34,13.2114,12.0241,73.4,20,3,9.24
354,Ubinskoye,RU,2021-01-30 18:18:34,55.3068,79.6802,-12.87,87,25,9.51
355,Christchurch,NZ,2021-01-30 18:16:08,-43.5333,172.6333,55.99,93,20,6.91
356,Kamarai,GR,2021-01-30 18:18:34,38.3,22.0,57.99,69,29,3.0
357,Nokaneng,BW,2021-01-30 18:18:35,-19.6667,22.2667,75.13,77,100,5.12
358,Tiksi,RU,2021-01-30 18:18:35,71.6872,128.8694,-26.57,86,100,5.59
359,Dauphin,CA,2021-01-30 18:18:35,51.1494,-100.0502,19.4,93,90,2.3
360,Dukat,RU,2021-01-30 18:18:35,62.55,155.55,-35.0,81,100,5.64
361,Gimli,CA,2021-01-30 18:18:35,50.6336,-96.9907,23.0,86,100,6.91
362,Juneau,US,2021-01-30 18:14:03,58.3019,-134.4197,30.99,86,75,5.57
363,Arraial Do Cabo,BR,2021-01-30 18:18:36,-22.9661,-42.0278,93.2,51,0,18.41
364,Ejido Hermosillo,MX,2021-01-30 18:18:36,32.5121,-114.9238,57.2,54,1,4.61
365,Sembakung,ID,2021-01-30 18:18:36,3.8167,117.25,77.0,94,75,1.14
366,Matay,EG,2021-01-30 18:18:36,28.419,30.7792,55.53,39,0,7.67
367,Port Hawkesbury,CA,2021-01-30 18:18:36,45.6169,-61.3485,28.99,68,90,11.5
368,Nantucket,US,2021-01-30 18:18:36,41.2835,-70.0995,21.2,63,20,11.5
369,Kaeo,NZ,2021-01-30 18:18:37,-35.1,173.7833,55.99,89,0,1.99
370,Honningsvag,NO,2021-01-30 18:18:37,70.9821,25.9704,28.51,97,100,21.99
371,Am Timan,TD,2021-01-30 18:18:37,11.0297,20.2827,82.08,16,0,5.79
372,Borger,NL,2021-01-30 18:18:37,52.9233,6.7931,28.99,90,98,4.0
373,Constitucion,CL,2021-01-30 18:18:37,-35.3333,-72.4167,66.97,81,80,2.86
374,Paamiut,GL,2021-01-30 18:18:38,61.994,-49.6678,29.23,88,66,10.58
375,Houma,US,2021-01-30 18:18:38,29.5958,-90.7195,71.01,64,90,13.8
376,Beringovskiy,RU,2021-01-30 18:18:38,63.05,179.3167,-11.0,91,100,15.39
377,Chapais,CA,2021-01-30 18:18:38,49.7834,-74.8492,-2.2,71,90,9.22
378,Piet Retief,ZA,2021-01-30 18:18:38,-27.0071,30.8132,65.91,96,73,2.75
379,Atar,MR,2021-01-30 18:18:38,20.5169,-13.0499,87.8,12,23,13.8
380,Moron,AR,2021-01-30 18:13:51,-34.6534,-58.6198,64.4,88,90,13.8
381,Srednekolymsk,RU,2021-01-30 18:18:39,67.45,153.6833,-39.12,82,92,1.95
382,Ostrovnoy,RU,2021-01-30 18:18:39,68.0531,39.5131,12.27,95,100,11.83
383,Luanda,AO,2021-01-30 18:18:39,-8.8368,13.2343,82.4,69,40,9.22
384,Nerchinskiy Zavod,RU,2021-01-30 18:18:39,51.3088,119.61,-25.22,86,100,1.92
385,Virginia Beach,US,2021-01-30 18:17:54,36.8529,-75.978,37.4,38,40,10.36
386,Port Blair,IN,2021-01-30 18:15:04,11.6667,92.75,79.52,80,7,8.19
387,Iquitos,PE,2021-01-30 18:18:40,-3.7481,-73.2472,91.4,58,40,6.91
388,Meulaboh,ID,2021-01-30 18:18:40,4.1363,96.1285,75.83,84,77,5.03
389,Sydney,AU,2021-01-30 18:15:33,-33.8679,151.2073,72.0,94,75,20.71
390,Tlacotepec,MX,2021-01-30 18:18:40,20.0667,-97.8667,75.24,41,96,4.29
391,Diffa,NE,2021-01-30 18:18:41,13.3154,12.6113,72.93,20,0,7.45
392,Bandarbeyla,SO,2021-01-30 18:18:41,9.4942,50.8122,74.82,71,0,13.85
393,Guozhen,CN,2021-01-30 18:18:41,34.3659,107.359,40.51,52,70,2.26
394,Biak,ID,2021-01-30 18:18:41,-0.9131,122.8766,76.57,68,100,4.0
395,Hegang,CN,2021-01-30 18:18:41,47.4,130.3667,-17.39,86,8,2.21
396,Balad,IQ,2021-01-30 18:18:41,34.0164,44.1453,53.47,47,58,0.98
397,Chiknayakanhalli,IN,2021-01-30 18:18:42,13.4172,76.6228,70.75,52,55,10.11
398,Woodburn,US,2021-01-30 18:18:42,45.1437,-122.8554,46.99,81,90,3.44
399,Kautokeino,NO,2021-01-30 18:18:42,69.0125,23.0412,14.47,95,100,14.63
400,Portland,US,2021-01-30 18:17:48,45.5234,-122.6762,46.0,76,90,16.11
401,Shingu,JP,2021-01-30 18:18:42,33.7333,135.9833,42.75,76,26,7.29
402,Fagernes,NO,2021-01-30 18:18:42,60.9858,9.2324,11.91,86,34,3.29
403,Makakilo City,US,2021-01-30 18:18:42,21.3469,-158.0858,71.6,83,1,4.61
404,Cabo San Lucas,MX,2021-01-30 18:18:43,22.8909,-109.9124,77.0,57,1,3.44
405,Qazvin,IR,2021-01-30 18:18:43,36.2797,50.0049,39.2,52,20,6.91
406,Suntar,RU,2021-01-30 18:18:43,62.1444,117.6319,-38.61,81,100,3.04
407,Praya,CV,2021-01-30 18:18:43,14.9215,-23.5087,77.0,53,0,18.41
408,Abnub,EG,2021-01-30 18:18:43,27.2696,31.1511,59.0,55,0,4.61
409,Sirajganj,BD,2021-01-30 18:18:43,24.45,89.7167,62.29,48,0,8.68
410,College,US,2021-01-30 18:18:44,64.8569,-147.8028,-7.01,77,90,0.98
411,Gigmoto,PH,2021-01-30 18:18:44,13.7796,124.39,75.51,81,100,16.69
412,Nicoya,CR,2021-01-30 18:18:44,10.1483,-85.452,91.4,40,0,21.85
413,Beyneu,KZ,2021-01-30 18:18:44,45.3167,55.2,33.4,93,72,7.4
414,Tahe,CN,2021-01-30 18:18:44,52.3333,124.7333,-30.46,81,4,1.97
415,Belmonte,BR,2021-01-30 18:18:44,-15.8631,-38.8828,84.2,83,75,9.22
416,Wanning,CN,2021-01-30 18:18:45,18.8003,110.3967,67.82,87,36,9.86
417,Broome,US,2021-01-30 18:18:45,42.2506,-75.833,21.0,67,90,12.66
418,Pauini,BR,2021-01-30 18:18:45,-7.7136,-66.9764,88.74,67,44,2.04
419,Poum,NC,2021-01-30 18:18:45,-20.2333,164.0167,78.01,75,71,15.28
420,Elko,US,2021-01-30 18:18:45,41.0002,-115.5012,36.0,79,63,7.0
421,Derzhavinsk,KZ,2021-01-30 18:18:45,51.1,66.3167,18.9,94,100,9.28
422,Bairiki,KI,2021-01-30 18:18:46,1.3292,172.9752,79.45,78,50,18.72
423,Angoche,MZ,2021-01-30 18:18:46,-16.2325,39.9086,81.01,80,99,9.75
424,Benguela,AO,2021-01-30 18:18:46,-12.5763,13.4055,77.99,78,88,7.38
425,Ust-Kuyga,RU,2021-01-30 18:18:46,70.0167,135.6,-38.58,79,100,1.5
426,Navirai,BR,2021-01-30 18:18:46,-23.065,-54.1906,82.92,79,97,5.66
427,Mackay,AU,2021-01-30 18:18:46,-21.15,149.2,78.8,89,90,17.27
428,Sao Joao Da Barra,BR,2021-01-30 18:18:47,-21.6403,-41.0511,87.8,42,0,23.02
429,Chisinau,MD,2021-01-30 18:18:47,47.0056,28.8575,33.8,93,0,6.91
430,Aykhal,RU,2021-01-30 18:18:47,66.0,111.5,-36.74,79,57,11.52
431,Dingle,PH,2021-01-30 18:18:47,10.9995,122.6711,71.58,90,99,10.49
432,Le Port,RE,2021-01-30 18:18:47,-20.9373,55.2919,80.6,69,20,10.36
433,Hong Gai,VN,2021-01-30 18:18:47,20.956,107.0946,64.4,88,20,4.61
434,Timizart,DZ,2021-01-30 18:18:19,36.8,4.2667,56.5,79,85,8.14
435,Pao De Acucar,BR,2021-01-30 18:18:48,-9.7483,-37.4367,93.99,38,100,13.38
436,Vila Franca Do Campo,PT,2021-01-30 18:18:48,37.7167,-25.4333,64.0,94,75,16.11
437,Trelew,AR,2021-01-30 18:18:48,-43.249,-65.3051,70.07,33,4,19.86
438,Yakeshi,CN,2021-01-30 18:18:48,49.2833,120.7333,-21.8,85,100,3.06
439,Urucara,BR,2021-01-30 18:18:49,-2.5364,-57.76,88.21,63,13,4.03
440,Iqaluit,CA,2021-01-30 18:14:15,63.7506,-68.5145,-9.0,70,20,18.41
441,Wufeng,CN,2021-01-30 18:18:49,27.45,104.8333,33.8,98,100,3.36
442,Henties Bay,NA,2021-01-30 18:18:49,-22.116,14.2845,68.0,83,15,1.99
443,Awbari,LY,2021-01-30 18:18:49,26.5921,12.7805,58.19,36,0,3.47
444,Halacho,MX,2021-01-30 18:18:33,20.4833,-90.0833,82.4,42,75,17.27
445,Gamba,GA,2021-01-30 18:18:50,-2.65,10.0,78.71,86,95,8.21
446,Holme,DK,2021-01-30 18:18:50,56.1138,10.1725,32.0,93,75,5.75
447,Erzin,TR,2021-01-30 18:18:50,36.9559,36.2,46.99,96,100,11.99
448,Ermelo,ZA,2021-01-30 18:18:50,-26.5333,29.9833,62.08,92,57,3.62
449,Kaposvar,HU,2021-01-30 18:18:50,46.3667,17.8,46.0,87,95,3.44
450,Senekal,ZA,2021-01-30 18:18:50,-28.3197,27.6208,69.37,71,74,6.04
451,Rylsk,RU,2021-01-30 18:18:51,51.5655,34.6822,29.01,99,100,13.18
452,Newtownards,GB,2021-01-30 18:18:51,54.5924,-5.6909,37.99,65,92,17.27
453,Vanimo,PG,2021-01-30 18:18:51,-2.6741,141.3028,77.83,84,100,6.62
454,Karpathos,GR,2021-01-30 18:18:51,35.507,27.2132,62.6,67,20,26.46
455,Baillif,GP,2021-01-30 18:18:51,16.0202,-61.7463,84.2,58,75,9.22
456,Walcourt,BE,2021-01-30 18:18:51,50.2539,4.4352,37.99,100,75,11.5
457,Parauna,BR,2021-01-30 18:18:52,-16.9478,-50.4486,85.28,56,50,4.63
458,Alofi,NU,2021-01-30 18:15:16,-19.0595,-169.9187,75.2,100,100,6.91
459,Cilegon,ID,2021-01-30 18:18:52,-6.0174,106.0538,77.0,88,40,5.75
460,Douentza,ML,2021-01-30 18:18:52,14.9951,-2.9517,79.05,14,0,6.04
461,Yulara,AU,2021-01-30 18:18:52,-25.2406,130.9889,86.0,37,75,12.66
462,Manokwari,ID,2021-01-30 18:18:52,-0.8667,134.0833,78.76,78,100,8.12
463,Balclutha,NZ,2021-01-30 18:18:53,-46.2339,169.75,50.0,94,35,3.0
464,Diamantino,BR,2021-01-30 18:15:57,-14.4086,-56.4461,88.05,57,61,4.21
465,Taltal,CL,2021-01-30 18:18:53,-25.4,-70.4833,71.65,56,11,5.53
466,Kushiro,JP,2021-01-30 18:18:53,42.975,144.3747,20.62,93,84,10.0
467,Birin,NP,2021-01-30 18:18:53,26.8865,88.0718,41.9,70,3,3.91
468,Leh,IN,2021-01-30 18:18:53,34.1667,77.5833,3.38,60,2,1.77
469,Edeia,BR,2021-01-30 18:18:53,-17.3383,-49.9314,88.7,46,59,4.83
470,Aksarka,RU,2021-01-30 18:18:54,66.5606,67.7975,-20.88,85,100,9.95
471,Araucaria,BR,2021-01-30 18:18:54,-25.5931,-49.4103,71.6,94,75,6.91
472,Ambilobe,MG,2021-01-30 18:18:54,-13.2,49.05,75.47,90,71,2.51
473,Khairabad,IN,2021-01-30 18:18:54,27.5333,80.75,51.19,47,0,6.53
474,Dandong,CN,2021-01-30 18:14:27,40.1292,124.3947,10.08,87,0,4.72
475,Townsville,AU,2021-01-30 18:18:54,-19.25,146.8,78.8,83,90,6.91
476,Alta Floresta,BR,2021-01-30 18:18:55,-9.8756,-56.0861,84.2,70,40,4.61
477,Selfoss,IS,2021-01-30 18:18:55,63.9331,-20.9971,21.0,76,31,11.01
478,Sao Filipe,CV,2021-01-30 18:18:55,14.8961,-24.4956,76.78,56,100,11.1
479,Goderich,CA,2021-01-30 18:18:55,43.7501,-81.7165,26.6,68,100,5.75
480,Seymchan,RU,2021-01-30 18:18:55,62.8833,152.4333,-27.06,82,100,7.56
481,Voznesenye,RU,2021-01-30 18:18:55,61.0106,35.4781,18.19,97,79,6.26
482,Cody,US,2021-01-30 18:18:14,44.5263,-109.0565,37.0,69,75,14.97
483,Piranshahr,IR,2021-01-30 18:18:56,36.701,45.1413,24.8,92,53,9.13
484,Severo-Yeniseyskiy,RU,2021-01-30 18:18:56,60.3725,93.0408,-41.66,81,38,1.52
485,Dwarka,IN,2021-01-30 18:18:56,22.2394,68.9678,68.41,51,0,14.52
486,Muyezerskiy,RU,2021-01-30 18:18:56,63.9333,31.65,11.43,97,99,3.69
487,Plettenberg Bay,ZA,2021-01-30 18:18:56,-34.0527,23.3716,67.12,78,2,2.35
488,Russell,US,2021-01-30 18:18:57,32.3502,-85.1999,59.0,38,20,10.36
489,Dunedin,NZ,2021-01-30 18:15:52,-45.8742,170.5036,55.0,74,21,8.01
490,Lima,PE,2021-01-30 18:18:57,-12.0432,-77.0282,77.0,61,0,8.05
491,Miri,MY,2021-01-30 18:18:57,4.4148,114.0089,78.01,100,40,2.3
492,Port-Gentil,GA,2021-01-30 18:17:31,-0.7193,8.7815,82.4,83,40,8.05
493,Leshukonskoye,RU,2021-01-30 18:18:57,64.8989,45.7622,18.9,97,100,7.54
494,Kamen-Na-Obi,RU,2021-01-30 18:18:57,53.7884,81.3423,-4.05,90,98,6.35
495,Lebanon,US,2021-01-30 18:18:13,36.2081,-86.2911,48.2,40,40,10.36
496,Otradnoye,RU,2021-01-30 18:18:58,59.7775,30.8181,28.4,93,90,4.47
497,Imbituba,BR,2021-01-30 18:14:21,-28.24,-48.6703,82.4,74,0,6.91
498,Innisfail,AU,2021-01-30 18:18:58,-17.5333,146.0333,74.52,86,100,5.57
499,Olafsvik,IS,2021-01-30 18:18:58,64.8945,-23.7142,23.22,91,30,21.0
500,Bathsheba,BB,2021-01-30 18:18:58,13.2167,-59.5167,84.2,65,40,16.11
501,Pasni,PK,2021-01-30 18:18:58,25.2631,63.471,69.15,66,0,10.07
502,Manggar,ID,2021-01-30 18:18:59,-2.8833,108.2667,79.57,84,96,11.7
503,Kaili,ID,2021-01-30 18:18:59,-3.4626,120.2147,66.87,97,100,0.76
504,Avera,US,2021-01-30 18:18:59,33.194,-82.5271,50.0,40,1,11.5
505,Shangrao,CN,2021-01-30 18:18:59,28.4532,117.9686,51.57,71,98,1.43
506,Ayan,RU,2021-01-30 18:18:59,56.45,138.1667,-4.31,83,100,3.67
507,Narasannapeta,IN,2021-01-30 18:18:59,18.4167,84.05,72.03,77,1,2.57
508,Serik,TR,2021-01-30 18:19:00,36.9169,31.0989,51.01,93,75,9.22
509,Bereda,ES,2021-01-30 18:19:00,43.2686,-7.5406,48.0,94,90,8.99
510,Bilibino,RU,2021-01-30 18:19:00,68.0546,166.4372,-26.88,80,2,5.48
511,Hambantota,LK,2021-01-30 18:19:00,6.1241,81.1185,77.77,83,92,11.9
512,Soc Trang,VN,2021-01-30 18:19:00,9.6033,105.98,73.4,100,72,3.44
513,Sakakah,SA,2021-01-30 18:19:01,29.9697,40.2064,51.8,35,0,3.44
514,Tieli,CN,2021-01-30 18:19:01,46.95,128.05,-23.89,85,1,2.98
515,Bermeo,ES,2021-01-30 18:19:01,43.4209,-2.7215,55.4,54,75,11.5
516,Pak Phanang,TH,2021-01-30 18:19:01,8.3511,100.202,77.52,84,17,9.95
517,Rosenberg,SK,2021-01-30 18:19:01,49.0748,19.3075,28.4,74,90,6.91
518,Maragogi,BR,2021-01-30 18:19:01,-9.0122,-35.2225,82.92,68,95,10.87
519,Ler,SS,2021-01-30 18:19:02,8.3018,30.1418,80.19,17,27,3.83
520,Grootfontein,NA,2021-01-30 18:16:30,-19.5667,18.1167,75.2,69,100,6.91
521,Tefe,BR,2021-01-30 18:19:02,-3.3542,-64.7114,86.0,74,20,6.91
522,Tojsici,BA,2021-01-30 18:19:02,44.5011,18.7856,39.2,81,0,3.44
523,Okha,RU,2021-01-30 18:19:02,53.5739,142.9478,-8.52,89,84,14.12
524,Abha,SA,2021-01-30 18:19:02,18.2164,42.5053,59.0,62,0,4.61
525,Nizhniy Kuranakh,RU,2021-01-30 18:19:03,58.8353,125.4869,-39.66,78,95,1.5
526,Capreol,CA,2021-01-30 18:19:03,46.706,-80.9225,14.0,78,1,8.05
527,Strezhevoy,RU,2021-01-30 18:19:03,60.7333,77.5889,-22.0,63,0,13.42
528,Mosquera,CO,2021-01-30 18:18:06,4.7059,-74.2302,68.0,32,20,16.11
529,Yeppoon,AU,2021-01-30 18:19:03,-23.1333,150.7333,73.4,88,33,5.75
530,Xinye,CN,2021-01-30 18:19:03,32.5186,112.3522,45.23,57,45,1.99
531,Zheshart,RU,2021-01-30 18:19:03,62.0731,49.5733,25.9,98,98,9.28
532,Bechem,GH,2021-01-30 18:19:04,7.0903,-2.025,87.85,40,86,2.89
533,Chara,RU,2021-01-30 18:19:04,56.9064,118.2631,-30.55,77,91,1.14
534,Purranque,CL,2021-01-30 18:19:04,-40.9167,-73.1667,71.6,32,0,4.61
535,Taber,CA,2021-01-30 18:18:09,49.8167,-112.1518,24.8,85,0,2.3
536,Dolores,AR,2021-01-30 18:19:05,-36.3132,-57.6792,65.93,57,100,13.89
537,Iturbe,PY,2021-01-30 18:19:05,-26.05,-56.4833,86.07,67,92,10.29
538,Sainte-Suzanne,RE,2021-01-30 18:19:05,-20.9061,55.6089,80.6,69,20,10.36
539,Dong Hoi,VN,2021-01-30 18:19:05,17.4833,106.6,68.29,88,95,7.07
540,Bosaso,SO,2021-01-30 18:19:06,11.2842,49.1816,73.45,74,0,6.17
541,Kysyl-Syr,RU,2021-01-30 18:19:06,63.8986,122.7617,-50.46,75,86,3.27
542,Thana Bhawan,IN,2021-01-30 18:19:06,29.5864,77.4167,48.99,49,2,4.7
543,Teya,RU,2021-01-30 18:19:06,60.3778,92.6267,-38.83,76,24,1.25
544,Sao Sebastiao,BR,2021-01-30 18:19:06,-23.76,-45.4097,84.16,66,60,3.47
545,Opotiki,NZ,2021-01-30 18:19:06,-38.0833,177.2833,48.0,89,35,1.01
546,Kelo,TD,2021-01-30 18:19:07,9.3086,15.8066,85.19,16,51,3.96
547,Sheridan,US,2021-01-30 18:19:07,44.8333,-106.9173,34.0,69,90,13.8
548,Guangyuan,CN,2021-01-30 18:19:07,32.442,105.823,30.99,75,100,1.66
549,Southbridge,US,2021-01-30 18:18:27,42.0751,-72.0334,19.99,29,0,1.01
550,Alberton,CA,2021-01-30 18:19:07,46.8168,-64.0654,21.2,79,100,17.27
551,Septemvri,BG,2021-01-30 18:19:07,42.2167,24.1,44.6,70,20,11.5
552,Huilong,CN,2021-01-30 18:19:08,31.8111,121.655,51.01,74,90,5.01
553,Nelson Bay,AU,2021-01-30 18:19:08,-32.7167,152.15,68.0,100,4,5.68
554,Burnie,AU,2021-01-30 18:19:08,-41.0667,145.9167,53.01,79,26,13.0
555,Kissidougou,GN,2021-01-30 18:19:08,9.1848,-10.0999,92.05,11,0,4.47
556,Gorontalo,ID,2021-01-30 18:19:08,0.5412,123.0595,73.74,89,82,3.27
557,Valparaiso,CL,2021-01-30 18:14:15,-33.0393,-71.6273,68.0,73,0,9.22
558,Sertanopolis,BR,2021-01-30 18:19:08,-23.0586,-51.0364,78.8,78,40,8.05
559,De Aar,ZA,2021-01-30 18:19:09,-30.6497,24.0123,81.28,12,0,10.18
560,Irbil,IQ,2021-01-30 18:19:09,36.1926,44.0106,42.8,75,83,4.61
561,Mach,PK,2021-01-30 18:19:09,29.8637,67.3298,53.56,33,0,1.81
562,Saint-Augustin,CA,2021-01-30 18:19:09,51.226,-58.6502,30.78,93,63,15.52
563,Prince Rupert,CA,2021-01-30 18:14:39,54.3161,-130.3201,39.2,80,90,5.75
564,Nyurba,RU,2021-01-30 18:19:10,63.2842,118.3319,-36.99,81,100,3.09
565,Hobyo,SO,2021-01-30 18:19:10,5.3505,48.5268,76.55,75,13,15.86
566,Pangkalanbuun,ID,2021-01-30 18:19:10,-2.6833,111.6167,74.08,96,98,0.87
567,Birnin Kebbi,NG,2021-01-30 18:19:10,12.4539,4.1975,81.45,15,8,9.01
568,Tanete,ID,2021-01-30 18:19:10,-3.9443,119.7848,77.04,84,100,4.03
569,Hongjiang,CN,2021-01-30 18:19:10,27.11,109.9956,48.2,86,100,1.7
570,Mehamn,NO,2021-01-30 18:19:11,71.0357,27.8492,25.97,97,100,22.5
571,Nuuk,GL,2021-01-30 18:19:11,64.1835,-51.7216,21.2,68,20,8.05
572,Wamba,NG,2021-01-30 18:19:11,8.9333,8.6,83.64,15,24,2.24
